a1, a2, b1, b2, c1, c2, d1, d2, e1, e2, a_distance, a1_time, a1_sensor1, a1_sensor2, a1_sensor3, a1_sensor4, a1_x, a1_y, a1_f, a2_time, a2_sensor1, a2_sensor2, a2_sensor3, a2_sensor4, a2_x, a2_y, a2_f, b1_time, b1_sensor1, b1_sensor2, b1_sensor3, b1_sensor4, b1_x, b1_y, b1_f, b2_time, b2_sensor1, b2_sensor2, b2_sensor3, b2_sensor4, b2_x, b2_y, b2_f, c1_time, c1_sensor1, c1_sensor2, c1_sensor3, c1_sensor4, c1_x, c1_y, c1_f, c2_time, c2_sensor1, c2_sensor2, c2_sensor3, c2_sensor4, c2_x, c2_y, c2_f, d1_time, d1_sensor1, d1_sensor2, d1_sensor3, d1_sensor4, d1_x, d1_y, d1_f, d2_time, d2_sensor1, d2_sensor2, d2_sensor3, d2_sensor4, d2_x, d2_y, d2_f, e1_time, e1_sensor1, e1_sensor2, e1_sensor3, e1_sensor4, e1_x, e1_y, e1_f, e2_time, e2_sensor1, e2_sensor2, e2_sensor3, e2_sensor4, e2_x, e2_y, e2_f
47991.205, 47992.421595, 47992.438236, 47993.438160000005, 47993.454833, 47993.971470000004, 47993.988134, 47994.988043000005, 47995.004924, 47996.521269000004, 3.3977339303737617, 47991.1112455, 13.7567, 13.5052, 14.7817, 15.0456, 0.00539124, 0.674057, 57.0891, 47992.3312455, 14.0543, 13.6598, 14.7921, 14.5483, -0.279664, 0.427571, 57.0544, 47992.347245499994, 14.0543, 13.6289, 14.7506, 14.5599, -0.270267, 0.428299, 56.9936, 47993.3442455, 14.0443, 14.0722, 14.3049, 14.5599, 0.124079, 0.196969, 56.9812, 47993.359245499996, 14.0443, 14.0722, 14.3049, 14.5599, 0.124079, 0.196969, 56.9812, 47993.8822455, 14.2427, 14.0619, 14.222, 14.3633, -0.0173733, 0.0740004, 56.8898, 47993.9092455, 14.2526, 14, 14.2738, 14.3748, -0.0665963, 0.104388, 56.9012, 47994.893245499996, 14.2328, 13.9485, 14.5848, 14.3517, -0.226457, 0.198331, 57.1177, 47994.906245499995, 14.1931, 13.9278, 14.5329, 14.3633, -0.190708, 0.203948, 57.0171, 47996.423245499995, 13.6377, 13.4948, 14.9579, 14.8605, -0.105453, 0.707433, 56.951
47996.538, 47997.654589, 47997.671252, 47998.071221, 47998.087897, 47998.504546000004, 47998.521198, 47999.521119, 47999.538061, 48001.470984, 2.5030754231970302, 47996.4622455, 13.598, 13.5773, 14.9372, 14.8605, -0.0427186, 0.690433, 56.9731, 47997.5722455, 13.9551, 13.6701, 14.7817, 14.5946, -0.207068, 0.4608, 57.0014, 47997.5722455, 13.9551, 13.6701, 14.7817, 14.5946, -0.207068, 0.4608, 57.0014, 47997.9982455, 14.1832, 13.7526, 14.6262, 14.5599, -0.217506, 0.328327, 57.1219, 47997.9982455, 14.1832, 13.7526, 14.6262, 14.5599, -0.217506, 0.328327, 57.1219, 47998.429245499996, 13.4492, 13.2784, 15.1963, 15.1959, -0.0749797, 0.962362, 57.1199, 47998.429245499996, 13.4492, 13.2784, 15.1963, 15.1959, -0.0749797, 0.962362, 57.1199, 47999.4222455, 13.7468, 13.5258, 14.9372, 14.849, -0.13549, 0.660796, 57.0587, 47999.45324549999, 13.7369, 13.5052, 14.9372, 14.9993, -0.0741512, 0.706862, 57.1785, 48001.3712455, 13.6476, 13.5979, 14.9061, 15.0687, 0.0493437, 0.71546, 57.2203
48001.487, 48002.603642, 48002.620315, 48003.420279, 48003.436910000004, 48003.953542, 48003.970201000004, 48004.970119, 48004.987081, 48006.586694, 3.127653666721067, 48001.404245499994, 13.6972, 13.5773, 14.7713, 14.9646, 0.0321895, 0.64763, 57.0105, 48002.510245499994, 13.9749, 13.8557, 14.5226, 14.7102, 0.0299662, 0.368586, 57.0633, 48002.52324549999, 13.9452, 13.8351, 14.4707, 14.7565, 0.0770211, 0.380738, 57.0074, 48003.3352455, 13.8658, 13.8866, 14.6055, 14.6871, 0.0448674, 0.404985, 57.045, 48003.3432455, 13.8658, 13.8866, 14.6055, 14.6871, 0.0448674, 0.404985, 57.045, 48003.874245499996, 13.6476, 13.433, 15.0823, 15.1728, -0.0541314, 0.830507, 57.3357, 48003.874245499996, 13.6476, 13.433, 15.0823, 15.1728, -0.0541314, 0.830507, 57.3357, 48004.8752455, 14.6692, 14.3093, 13.9732, 13.8429, -0.215791, -0.307014, 56.7945, 48004.8902455, 14.6692, 14.3093, 13.9732, 13.8429, -0.215791, -0.307014, 56.7945, 48006.4942455, 13.7666, 13.4639, 14.9994, 14.768, -0.234251, 0.667621, 56.998
48006.603, 48007.719594, 48007.736239000005, 48008.736156000006, 48008.752837, 48009.169464000006, 48009.186162000005, 48009.986083, 48010.002846, 48011.48595, 3.4437249125638805, 48006.50624549999, 13.7369, 13.5258, 14.9476, 14.7218, -0.191846, 0.634096, 56.932, 48007.62924549999, 13.8162, 13.4639, 14.9787, 14.7912, -0.23655, 0.654604, 57.05, 48007.6402455, 13.8162, 13.5464, 14.8646, 14.8143, -0.140327, 0.609112, 57.0415, 48008.6462455, 13.7468, 13.4536, 15.0098, 14.8143, -0.21423, 0.690136, 57.0244, 48008.660245499996, 13.7369, 13.4433, 14.9787, 14.8374, -0.19072, 0.693705, 56.9962, 48009.071245499996, 13.9749, 13.7629, 14.678, 14.5946, -0.129589, 0.403823, 57.0104, 48009.09124549999, 13.965, 13.732, 14.564, 14.4442, -0.155561, 0.346869, 56.7052, 48009.9032455, 13.5583, 13.4639, 14.9268, 14.9531, -0.0299603, 0.753302, 56.9021, 48009.9032455, 13.5583, 13.4639, 14.9268, 14.9531, -0.0299603, 0.753302, 56.9021, 48011.3862455, 13.8559, 13.1134, 15.4348, 14.8027, -0.600684, 0.856939, 57.2068
48011.503, 48012.519608999995, 48012.536233, 48013.536162, 48013.552853999994, 48014.169448, 48014.186128999994, 48014.586095, 48014.602879, 48016.335974999995, 2.656621306550296, 48011.4242455, 13.7468, 13.0515, 15.4659, 14.8837, -0.558826, 0.932105, 57.1479, 48012.431245499996, 14.2526, 13.9175, 14.4915, 14.3517, -0.208224, 0.177069, 57.0133, 48012.436245499994, 14.1534, 13.8866, 14.4604, 14.317, -0.180492, 0.194659, 56.8174, 48013.436245499994, 14.213, 13.9072, 14.6366, 14.3633, -0.253437, 0.23101, 57.12, 48013.457245499994, 14.203, 13.8454, 14.6366, 14.4673, -0.230484, 0.277033, 57.1523, 48014.0722455, 14.3121, 13.6598, 14.6677, 14.2939, -0.45059, 0.260734, 56.9335, 48014.1002455, 14.3121, 13.6186, 14.7921, 14.4095, -0.470895, 0.333674, 57.1323, 48014.48724549999, 14.0344, 13.6907, 14.6573, 14.5483, -0.198804, 0.39007, 56.9308, 48014.50424549999, 14.0146, 13.7732, 14.6573, 14.583, -0.138402, 0.382056, 57.0281, 48016.2572455, 14.0443, 14.1031, 14.3256, 14.4327, 0.0728369, 0.161009, 56.9057
48016.352, 48017.768602, 48017.785286, 48018.785214999996, 48018.801855, 48019.418479, 48019.435144, 48020.635056, 48020.651865, 48021.818319, 4.099742232982595, 48016.2572455, 14.0443, 14.1031, 14.3256, 14.4327, 0.0728369, 0.161009, 56.9057, 48017.6802455, 14.1336, 14.6186, 14.0146, 14.1667, 0.279707, -0.150402, 56.9335, 48017.696245499996, 14.1534, 14.5464, 14.0043, 14.0973, 0.213885, -0.157994, 56.8014, 48018.698245499996, 14.0344, 14.0722, 14.3774, 14.5483, 0.0914395, 0.215444, 57.0323, 48018.728245499995, 14.0443, 14.1443, 14.3671, 14.4789, 0.0928491, 0.172872, 57.0347, 48019.3352455, 13.7666, 14.0722, 14.5329, 14.7912, 0.246561, 0.389752, 57.1629, 48019.3352455, 13.7666, 14.0722, 14.5329, 14.7912, 0.246561, 0.389752, 57.1629, 48020.537245499996, 13.7071, 13.9794, 14.6988, 14.7218, 0.129253, 0.455473, 57.107, 48020.556245499996, 13.6575, 13.9485, 14.7091, 14.8837, 0.203437, 0.521035, 57.1988, 48021.724245499994, 14.0741, 14.0825, 14.4396, 14.4673, 0.0158101, 0.197257, 57.0636
48021.835, 48022.951569, 48022.968245, 48024.168162, 48024.184819, 48024.601449, 48024.618118, 48025.618039, 48025.634849, 48027.817886, 3.3206439132949366, 48021.7382455, 14.0741, 14.0825, 14.4396, 14.4673, 0.0158101, 0.197257, 57.0636, 48022.86424549999, 13.8856, 13.9072, 14.5018, 14.583, 0.0451565, 0.340721, 56.8777, 48022.883245499994, 13.9154, 13.9691, 14.5122, 14.6293, 0.0748456, 0.330631, 57.0259, 48024.088245499996, 13.7567, 13.8351, 14.6159, 14.7565, 0.0960916, 0.468863, 56.9641, 48024.088245499996, 13.7567, 13.8351, 14.6159, 14.7565, 0.0960916, 0.468863, 56.9641, 48024.5022455, 13.8063, 13.8969, 14.564, 14.8143, 0.149289, 0.440186, 57.0815, 48024.5262455, 13.8063, 13.8969, 14.564, 14.8143, 0.149289, 0.440186, 57.0815, 48025.52524549999, 13.8658, 13.8866, 14.6159, 14.6524, 0.0251263, 0.398757, 57.0206, 48025.53824549999, 13.8658, 13.8866, 14.6159, 14.6524, 0.0251263, 0.398757, 57.0206, 48027.7192455, 13.5782, 14.0825, 14.6159, 14.8721, 0.332707, 0.47962, 57.1486
48027.834, 48028.950586000006, 48028.967234, 48030.567119, 48030.583801, 48031.000432, 48031.017100000005, 48032.017033000004, 48032.033797000004, 48033.633574, 3.2379196637232495, 48027.7552455, 13.5782, 14.1443, 14.5537, 14.8837, 0.391954, 0.450007, 57.1598, 48028.8632455, 13.3401, 13.6907, 15.0201, 15.1381, 0.204825, 0.820266, 57.1891, 48028.8692455, 13.36, 13.7526, 15.0512, 15.1034, 0.194171, 0.796809, 57.2672, 48030.4682455, 13.1914, 13.433, 15.2378, 15.2653, 0.117776, 1.01845, 57.1275, 48030.4942455, 13.0723, 13.3402, 15.2793, 15.3, 0.126594, 1.09666, 56.9918, 48030.908245499995, 13.1021, 13.3608, 15.2896, 15.3925, 0.158197, 1.1075, 57.1451, 48030.929245499996, 13.0029, 13.433, 15.3518, 15.4388, 0.225866, 1.14144, 57.2265, 48031.923245499995, 13.0624, 13.4536, 15.1963, 15.4041, 0.262147, 1.07265, 57.1165, 48031.940245499994, 13.0823, 13.4433, 15.2585, 15.3694, 0.206411, 1.07667, 57.1535, 48033.5412455, 13.0624, 13.3918, 15.3, 15.4272, 0.199598, 1.12091, 57.1814
48033.65, 48034.666597, 48034.683288, 48036.083224, 48036.099868000005, 48036.516467, 48036.533137, 48037.533076, 48037.549915, 48039.266268, 2.5878928363355493, 48033.556245499996, 13.0525, 13.4021, 15.2585, 15.4619, 0.241768, 1.11916, 57.175, 48034.5742455, 13.6079, 13.5361, 14.9787, 14.9415, -0.0477582, 0.729741, 57.0642, 48034.590245499996, 13.6179, 13.4948, 14.9683, 14.9762, -0.0504375, 0.74446, 57.0572, 48036.001245499996, 12.7252, 12.9691, 15.6628, 15.6701, 0.110093, 1.48313, 57.0271, 48036.001245499996, 12.7252, 12.9691, 15.6628, 15.6701, 0.110093, 1.48313, 57.0271, 48036.4182455, 12.9434, 13.1031, 15.5488, 15.5776, 0.0824064, 1.33276, 57.1728, 48036.45124549999, 13.0029, 13.1134, 15.4866, 15.5429, 0.0729531, 1.28963, 57.1458, 48037.4412455, 13.2608, 13.7113, 15.0098, 15.1844, 0.273392, 0.845423, 57.1662, 48037.455245499994, 13.2211, 13.701, 14.989, 15.1381, 0.275633, 0.842684, 57.0493, 48039.177245499995, 12.9037, 13.4536, 15.3726, 15.5544, 0.319344, 1.19657, 57.2843
48039.283, 48040.299585, 48040.31626000001, 48041.316198, 48041.332853, 48041.74949, 48041.766188, 48042.166141, 48042.182833000006, 48043.899335, 2.1036190131349373, 48039.1972455, 12.9533, 13.3608, 15.3829, 15.485, 0.222802, 1.19456, 57.1821, 48040.2062455, 13.112, 13.433, 15.2274, 15.3694, 0.202531, 1.06362, 57.1418, 48040.234245499996, 13.0624, 13.4536, 15.3415, 15.3694, 0.183091, 1.09952, 57.2269, 48041.22024549999, 12.9831, 13.5464, 15.1549, 15.4156, 0.360805, 1.06157, 57.1, 48041.2462455, 13.0327, 13.5876, 15.2585, 15.4156, 0.310707, 1.06133, 57.2945, 48041.6592455, 13.1616, 13.5876, 15.0927, 15.2653, 0.26207, 0.947887, 57.1072, 48041.6742455, 13.2013, 13.5773, 15.1652, 15.2422, 0.198025, 0.951846, 57.186, 48042.0722455, 12.9037, 13.3505, 15.3622, 15.6238, 0.309396, 1.23997, 57.2403, 48042.0852455, 12.8343, 13.4124, 15.3622, 15.485, 0.306907, 1.20868, 57.0939, 48043.8142455, 12.9236, 13.299, 15.611, 15.3463, 0.048393, 1.24206, 57.1798
48043.916, 48044.932627999995, 48044.949294, 48046.349222, 48046.365864, 48046.882487999996, 48046.899151, 48047.899083, 48047.915921, 48050.298909, 2.7896074323341185, 48043.819245499995, 12.9434, 13.3402, 15.6213, 15.2422, 0.00771582, 1.20214, 57.1471, 48044.84524549999, 12.5467, 12.9175, 15.9841, 15.7279, 0.0501066, 1.6391, 57.1762, 48044.8562455, 12.5566, 12.9691, 15.9841, 15.6701, 0.0430226, 1.6077, 57.1799, 48046.262245499995, 13.1418, 13.5258, 15.2585, 15.2884, 0.180855, 1.01707, 57.2145, 48046.27524549999, 13.0426, 13.5052, 15.3207, 15.2422, 0.1681, 1.05457, 57.1107, 48046.7952455, 12.9831, 13.134, 15.7043, 15.3347, -0.0956297, 1.29169, 57.1561, 48046.8052455, 12.9831, 13.0722, 15.6628, 15.3694, -0.089483, 1.30772, 57.0874, 48047.8032455, 12.7649, 13.2784, 15.5591, 15.6122, 0.247565, 1.34445, 57.2146, 48047.817245499995, 12.8145, 13.268, 15.5799, 15.5313, 0.177026, 1.31885, 57.1937, 48050.20324549999, 12.7252, 13.3505, 15.497, 15.5776, 0.308797, 1.31201, 57.1502
48050.315, 48051.431579000004, 48051.448228, 48052.048205, 48052.06487, 48052.481508000004, 48052.498169, 48053.498093, 48053.514879, 48054.648017, 2.761432604439435, 48050.215245499996, 12.7252, 13.3505, 15.497, 15.5776, 0.308797, 1.31201, 57.1502, 48051.332245499994, 12.5963, 12.9794, 15.8183, 15.7048, 0.118035, 1.5624, 57.0987, 48051.3612455, 12.5863, 13.0412, 15.7872, 15.7626, 0.188133, 1.55364, 57.1774, 48051.9562455, 13.1021, 13.3608, 15.4037, 15.2306, 0.0375122, 1.09585, 57.0972, 48051.976245499995, 13.1021, 13.3814, 15.3726, 15.2769, 0.080362, 1.09374, 57.133, 48052.391245499995, 13.4592, 13.7423, 15.0616, 14.8952, 0.0510693, 0.723097, 57.1582, 48052.412245499996, 13.5881, 13.7526, 14.989, 14.8721, 0.0207871, 0.660939, 57.2018, 48053.4072455, 12.5169, 13.3918, 15.4348, 15.8088, 0.546312, 1.40019, 57.1523, 48053.4372455, 12.5566, 13.3711, 15.4762, 15.8088, 0.501269, 1.40458, 57.2128, 48054.55924549999, 12.5963, 13.5361, 15.4555, 15.6122, 0.479272, 1.29424, 57.2001
48054.665, 48056.181556, 48056.198232, 48057.198159, 48057.214828000004, 48057.831462, 48057.848145, 48058.248079, 48058.265001, 48060.164605, 4.508720839168537, 48054.571245499996, 12.6558, 13.4948, 15.4348, 15.7395, 0.49881, 1.31451, 57.3248, 48056.084245499995, 12.9732, 13.8144, 15.0305, 15.2653, 0.471279, 0.921863, 57.0834, 48056.11224549999, 13.0426, 13.7835, 15.0098, 15.2306, 0.421336, 0.897446, 57.0665, 48057.103245499995, 12.9335, 13.7423, 15.0512, 15.2537, 0.443703, 0.955378, 56.9807, 48057.120245499995, 12.9533, 13.7113, 15.0927, 15.3, 0.422966, 0.980072, 57.0573, 48057.7382455, 12.8641, 13.4433, 15.3622, 15.5197, 0.322077, 1.19985, 57.1893, 48057.749245499996, 12.9137, 13.4433, 15.2896, 15.4503, 0.30227, 1.15147, 57.0969, 48058.16324549999, 13.241, 13.8144, 14.9476, 14.9531, 0.254133, 0.749323, 56.956, 48058.1702455, 13.1914, 13.8454, 14.9994, 15.034, 0.301656, 0.787631, 57.0701, 48060.069245499995, 13.0426, 13.5464, 15.2689, 15.3347, 0.248981, 1.05292, 57.1926
48060.181, 48061.697543999995, 48061.714216, 48062.714144, 48062.730794999996, 48063.347432999995, 48063.364112999996, 48064.364012, 48064.380852999995, 48065.813918, 4.355979344011405, 48060.1022455, 13.0228, 13.5155, 15.2274, 15.2884, 0.242621, 1.04576, 57.0541, 48061.601245499995, 13.1418, 13.6082, 15.2171, 15.1959, 0.194758, 0.961189, 57.163, 48061.6192455, 13.112, 13.6186, 15.1963, 15.2306, 0.236541, 0.97005, 57.1575, 48062.624245499996, 13.0029, 13.4536, 15.3415, 15.2422, 0.154018, 1.08532, 57.0402, 48062.637245499995, 12.993, 13.433, 15.3104, 15.2884, 0.183281, 1.09763, 57.0248, 48063.2552455, 13.6278, 13.9794, 14.7195, 14.6524, 0.124818, 0.464576, 56.979, 48063.2722455, 13.6179, 14.0206, 14.761, 14.7218, 0.159115, 0.484305, 57.1212, 48064.268245499996, 12.5963, 13.5773, 15.3933, 15.6122, 0.52467, 1.26758, 57.1791, 48064.281245499995, 12.6161, 13.5464, 15.4555, 15.6238, 0.479811, 1.28843, 57.2418, 48065.7232455, 12.5368, 13.3918, 15.4866, 15.6585, 0.449818, 1.37101, 57.0736
48065.83, 48067.346561, 48067.36321, 48068.363167, 48068.379838, 48068.79645, 48068.813104, 48069.613067, 48069.630063000004, 48070.846314, 4.03391453796318, 48065.741245499994, 12.5764, 13.433, 15.4244, 15.6585, 0.477594, 1.33297, 57.0923, 48067.247245499995, 13.241, 13.7629, 14.9579, 15.0918, 0.287378, 0.800804, 57.0536, 48067.2652455, 13.241, 13.7629, 14.9579, 15.0918, 0.287378, 0.800804, 57.0536, 48068.2762455, 13.4195, 14.0309, 14.9165, 14.768, 0.20259, 0.586526, 57.1349, 48068.2912455, 13.3699, 13.9381, 14.9476, 14.7912, 0.180486, 0.639127, 57.0468, 48068.6972455, 13.2509, 13.4021, 15.4037, 15.115, -0.0601277, 1.01423, 57.1716, 48068.7312455, 13.2806, 13.4227, 15.3829, 15.219, -0.00952482, 1.0205, 57.3053, 48069.5242455, 13.6575, 13.7113, 15.0098, 14.5946, -0.158578, 0.588552, 56.9732, 48069.5342455, 13.6575, 13.7113, 15.0098, 14.5946, -0.158578, 0.588552, 56.9732, 48070.7572455, 13.5881, 13.9278, 14.8335, 14.6986, 0.0897676, 0.530142, 57.0481
48070.863, 48072.079614999995, 48072.096270999995, 48073.096184999995, 48073.112869, 48073.729482999996, 48073.746147, 48074.146124, 48074.162931, 48076.045991, 3.001487345704426, 48070.7692455, 13.5881, 13.9278, 14.8335, 14.6986, 0.0897676, 0.530142, 57.0481, 48071.980245499995, 13.6774, 14, 14.6677, 14.6986, 0.154966, 0.444122, 57.0437, 48072.0092455, 13.6674, 14.0722, 14.7091, 14.6755, 0.162402, 0.431966, 57.1243, 48073.00424549999, 13.6873, 13.8557, 14.8543, 14.5946, -0.0400603, 0.501618, 56.9918, 48073.0152455, 13.6873, 13.8557, 14.8543, 14.5946, -0.0400603, 0.501618, 56.9918, 48073.63124549999, 13.4195, 13.4948, 15.2274, 15.0109, -0.0617638, 0.872397, 57.1527, 48073.6512455, 13.4096, 13.4742, 15.1549, 15.0109, -0.0347659, 0.862926, 57.0496, 48074.052245499995, 13.3798, 13.567, 15.1238, 15.1034, 0.0729412, 0.860624, 57.174, 48074.065245499994, 13.3798, 13.567, 15.1238, 15.1034, 0.0729412, 0.860624, 57.174, 48075.9472455, 13.4294, 13.732, 14.9372, 14.9993, 0.159672, 0.729051, 57.0979
48076.062, 48077.078584999996, 48077.095262999996, 48078.095207, 48078.111863, 48078.728467, 48078.745155, 48079.945074999996, 48079.961809, 48081.461621999995, 2.9450605641969476, 48075.9622455, 13.3897, 13.7423, 14.9372, 14.9762, 0.171587, 0.731362, 57.0454, 48076.9962455, 13.3798, 13.2371, 15.497, 14.9646, -0.295655, 1.01036, 57.0785, 48076.9962455, 13.3798, 13.2371, 15.497, 14.9646, -0.295655, 1.01036, 57.0785, 48078.008245499994, 12.7054, 13.0619, 15.7872, 15.6238, 0.08443, 1.48058, 57.1782, 48078.012245499995, 12.6855, 13.0515, 15.8909, 15.6354, 0.0482559, 1.51645, 57.2633, 48078.645245499996, 13.1814, 13.299, 15.4451, 15.2537, -0.0322923, 1.10664, 57.1793, 48078.645245499996, 13.1814, 13.299, 15.4451, 15.2537, -0.0322923, 1.10664, 57.1793, 48079.8462455, 12.8938, 13.0412, 15.725, 15.5197, -0.0252932, 1.39289, 57.1798, 48079.8652455, 12.8442, 13.0619, 15.6732, 15.4735, 0.00785589, 1.37782, 57.0527, 48081.3712455, 12.4177, 12.7423, 15.9634, 16.0286, 0.170463, 1.79311, 57.152
48081.479, 48082.795575, 48082.812226, 48083.812162, 48083.82884, 48084.445477, 48084.462116, 48085.662033, 48085.678857, 48086.86194, 3.5705943669560334, 48081.3822455, 12.4177, 12.7423, 15.9634, 16.0286, 0.170463, 1.79311, 57.152, 48082.713245499996, 12.8343, 13.0619, 15.7354, 15.6122, 0.0456065, 1.42848, 57.2438, 48082.713245499996, 12.8343, 13.0619, 15.7354, 15.6122, 0.0456065, 1.42848, 57.2438, 48083.7192455, 12.3483, 12.866, 15.922, 16.0633, 0.288022, 1.77561, 57.1995, 48083.741245499994, 12.4177, 12.8454, 15.9012, 16.0401, 0.247595, 1.75116, 57.2045, 48084.368245499994, 12.745, 13.0412, 15.5799, 15.6238, 0.149205, 1.42588, 56.99, 48084.368245499994, 12.745, 13.0412, 15.5799, 15.6238, 0.149205, 1.42588, 56.99, 48085.567245499995, 12.6756, 13.1031, 15.6732, 15.6932, 0.195777, 1.46671, 57.1451, 48085.5852455, 12.6459, 13.1546, 15.6835, 15.751, 0.25171, 1.47656, 57.2351, 48086.7632455, 12.3086, 12.3093, 16.4713, 16.098, -0.162949, 2.08562, 57.1872
48086.878, 48088.094576999996, 48088.111233999996, 48088.511212, 48088.527885999996, 48089.044545, 48089.061188, 48090.061124, 48090.077874999995, 48091.860991999994, 4.0174520734075845, 48086.7802455, 12.3384, 12.3402, 16.4402, 16.098, -0.148764, 2.06048, 57.2168, 48088.001245499996, 12.755, 13.1959, 15.5384, 15.7279, 0.275439, 1.3935, 57.2171, 48088.033245499995, 12.8145, 13.1649, 15.5591, 15.6701, 0.201631, 1.37649, 57.2086, 48088.4182455, 12.7649, 13.0928, 15.5695, 15.6816, 0.192627, 1.41663, 57.1088, 48088.4332455, 12.745, 13.134, 15.6213, 15.6354, 0.176337, 1.41181, 57.1358, 48088.961245499995, 12.8938, 12.9691, 15.7354, 15.5197, -0.0614434, 1.41607, 57.118, 48088.961245499995, 12.8938, 12.9691, 15.7354, 15.5197, -0.0614434, 1.41607, 57.118, 48089.961245499995, 12.2194, 12.5155, 16.4195, 16.1905, 0.0292361, 2.05995, 57.3448, 48089.9902455, 12.1797, 12.5258, 16.4506, 16.1211, 0.00722706, 2.06004, 57.2772, 48091.7742455, 12.7847, 13.0412, 15.7872, 15.5544, 0.0103861, 1.44724, 57.1676
48091.877, 48092.893594, 48092.910272, 48093.910193, 48093.926845, 48094.343489, 48094.360152, 48095.160094, 48095.177141, 48096.893317, 2.7342169505277023, 48091.7782455, 12.7946, 13.0412, 15.7872, 15.5544, 0.00604689, 1.44439, 57.1775, 48092.80924549999, 13.2806, 13.2474, 15.4659, 15.1728, -0.142686, 1.07858, 57.1667, 48092.821245499996, 13.3005, 13.2784, 15.4348, 15.0687, -0.170003, 1.03131, 57.0823, 48093.811245499994, 13.4592, 13.1134, 15.497, 14.8952, -0.415815, 1.00579, 56.9648, 48093.836245499995, 13.4492, 13.1959, 15.5177, 14.9878, -0.342645, 1.0132, 57.1506, 48094.251245499996, 13.7071, 13.6392, 15.103, 14.5136, -0.288513, 0.597852, 56.9629, 48094.2712455, 13.7468, 13.567, 15.0305, 14.5136, -0.306317, 0.588385, 56.8579, 48095.0602455, 13.241, 13.3711, 15.3415, 15.219, 0.00339448, 1.03592, 57.1726, 48095.0812455, 13.2806, 13.3918, 15.2689, 15.3231, 0.0721872, 1.02672, 57.2644, 48096.794245499994, 13.1814, 13.1856, 15.4762, 15.2075, -0.115953, 1.13496, 57.0507
48096.91, 48098.426661000005, 48098.443307, 48099.443231000005, 48099.459903, 48099.97655000001, 48099.993233, 48100.59314700001, 48100.60996, 48104.042909, 4.344497363540078, 48096.811245499994, 13.1814, 13.1856, 15.4762, 15.2075, -0.115953, 1.13496, 57.0507, 48098.332245499994, 13.1021, 13.2371, 15.4866, 15.3231, -0.0124425, 1.17338, 57.1489, 48098.36024549999, 13.0823, 13.1856, 15.5591, 15.3694, -0.0377893, 1.22229, 57.1964, 48099.347245499994, 13.3104, 13.3093, 15.3933, 15.1497, -0.107035, 1.02951, 57.1626, 48099.36424549999, 13.3302, 13.3196, 15.414, 15.1265, -0.130324, 1.02047, 57.1904, 48099.893245499996, 13.0426, 13.1753, 15.6006, 15.4388, -0.0127345, 1.26313, 57.2572, 48099.893245499996, 13.0426, 13.1753, 15.6006, 15.4388, -0.0127345, 1.26313, 57.2572, 48100.495245499995, 13.1418, 13.1134, 15.5799, 15.3231, -0.124706, 1.21973, 57.1582, 48100.512245499995, 13.1517, 13.1856, 15.4555, 15.2769, -0.0634074, 1.15519, 57.0696, 48103.95124549999, 12.9137, 13.3918, 15.2171, 15.5429, 0.352177, 1.1709, 57.0653
48104.369, 48105.785565, 48105.80223, 48107.402133999996, 48107.418768999996, 48107.835415, 48107.852083, 48108.852001, 48108.868957, 48111.001861, 4.191120196685731, 48104.2742455, 12.8046, 13.3402, 15.3829, 15.7163, 0.379542, 1.29826, 57.244, 48105.6932455, 13.5385, 13.9072, 14.647, 14.9993, 0.315753, 0.578157, 57.092, 48105.7062455, 13.5385, 13.9072, 14.647, 14.9993, 0.315753, 0.578157, 57.092, 48107.3102455, 13.4492, 13.5361, 14.9994, 15.115, 0.0886232, 0.821992, 57.0997, 48107.3202455, 13.3996, 13.5876, 14.9787, 15.0456, 0.111777, 0.799039, 57.0115, 48107.7532455, 13.1219, 13.5979, 14.9994, 15.3463, 0.360495, 0.953057, 57.0655, 48107.7532455, 13.1219, 13.5979, 14.9994, 15.3463, 0.360495, 0.953057, 57.0655, 48108.766245499995, 13.717, 13.9072, 14.5951, 14.8027, 0.174397, 0.466554, 57.0221, 48108.7712455, 13.717, 13.9072, 14.5951, 14.8027, 0.174397, 0.466554, 57.0221, 48110.906245499995, 13.0426, 13.7113, 14.9165, 15.5082, 0.551102, 0.962956, 57.1786
